date,Close,High,Low,Open,Volume,Daily Return,sentiment_article_positive,sentiment_article_neutral,sentiment_article_negative,sentiment_title_positive,sentiment_title_neutral,sentiment_title_negative
2019-02-06,163.7791748046875,164.59556464548544,163.03960958547586,164.307435675553,27970000.0,-0.0029821088332248,0.4552722201198096,0.3393368998629184,0.2053908792581895,0.3042142097874662,0.5155825251177807,0.1802032678345302
2019-02-07,161.57968139648438,162.75145464472124,160.35028235826744,162.34805945926811,42036200.0,-0.0134296281003131,0.3436888134871729,0.4258858123514223,0.2304253754348208,0.2789727841272533,0.5487759329721921,0.1722512836341281
2019-02-08,161.8966827392578,161.92549564222847,159.9853584494195,160.1678352830348,29020700.0,0.001961888648583,0.4264599822794707,0.3552332126920834,0.2183068072304933,0.3071342400632808,0.5580899533377734,0.1347758075560975
2019-02-11,161.74293518066406,162.8762959513966,161.3395400554987,162.4825002379291,21434100.0,-0.0009496646626253,0.4665777390209144,0.3465436744253625,0.1868785890078003,0.3345487356780792,0.5554814435385812,0.1099698219424319
2019-02-12,164.1345672607422,164.37468454064003,162.636237779075,162.92438144607155,29722100.0,0.0147866246980539,0.4970826274114717,0.3431421171533502,0.1597752521028289,0.3188152181393709,0.5601079652183008,0.1210768182573315
2019-02-13,164.2498016357422,165.3543498007642,164.06732483286177,164.86450122157575,26094100.0,0.0007020725549964,0.4168537309047631,0.4178302560498885,0.1653160137062738,0.2421856504482208,0.6363464139726689,0.1214679365007931
2019-02-14,164.45147705078125,165.0373636333008,163.11642594052736,163.6638855620602,30326800.0,0.0012278578910329,0.4420977506088595,0.3447574563507953,0.2131447951438858,0.2846416049061402,0.5214185318287364,0.1939398644101982
2019-02-15,165.14303588867188,165.73852195610627,164.37465778694124,165.70010964603674,32521700.0,0.0042052455246546,0.4139815934435176,0.3772816223820497,0.208736785632593,0.3218271535087564,0.5355631720589268,0.1426096751573258
2019-02-19,165.46961975097656,165.9690677997499,164.60520340035742,164.63401630167166,19487700.0,0.0019775818008145,0.3523531328390424,0.4893880877237029,0.1582587815207793,0.2243616070600768,0.6772858366801197,0.0983525580223046
2019-02-20,165.44076538085938,166.23795631378945,164.54753635281963,165.58482985131994,32593000.0,-0.0001743786573065,0.4232742958357733,0.4177545592436722,0.158971145904441,0.3051749761530165,0.569348843516756,0.1254761836704343
2019-02-21,164.83566284179688,165.45036233260512,163.96164730801698,164.99894079108745,25207400.0,-0.0036575177687887,0.4177253868171175,0.3642269492430496,0.2180476661606415,0.2692272437430054,0.528158469772091,0.2026142886492395
2019-02-22,166.05548095703125,166.17073254455747,165.10461139315927,165.19106473939746,27735400.0,0.0074002075412837,0.4448072879837398,0.365398557176016,0.1897941563728208,0.3359000189547249,0.5272647315540375,0.1368352541880209
2019-02-25,166.6605682373047,167.7555022010606,166.54530200308295,167.3232941256082,32608800.0,0.0036438862287839,0.4936999952016471,0.374844103374478,0.1314559001012254,0.292970824385544,0.5915551686577785,0.1154740069946757
2019-02-26,166.83348083496094,167.36174177455064,165.9786639165687,166.25720816453213,21939700.0,0.001037513549156,0.3510609539565074,0.473239058018788,0.1756999903110386,0.2124914514148449,0.7032001390918342,0.0843084103846811
2019-02-27,166.72779846191406,166.92950338618368,164.97013855690938,166.06507255364755,25162000.0,-0.0006334602174453,0.3241033384227705,0.4676226764098091,0.208273987350957,0.2087766196616046,0.6800258206832388,0.1111975602449592
2019-02-28,166.34364318847656,166.93912933143062,165.87300806077712,166.20917810279033,25085500.0,-0.0023040865229516,0.3765524959405844,0.4414375792825203,0.1820099285222016,0.254340405525644,0.6139424531249936,0.1317171428770554
2019-03-01,167.4961395263672,167.74585611760233,166.3339659264872,167.54416589349424,31431200.0,0.0069284062546639,0.4421943306547641,0.3675643857363688,0.1902412842432143,0.3142913990300112,0.5643392194472295,0.1213693791086968
2019-03-04,167.52496337890625,168.84080092188003,165.65205218309927,168.6006837261204,38063500.0,0.0001720866679111,0.4388449459371191,0.3675780659808594,0.1935769893506778,0.2677061618196162,0.608136500499385,0.1241573363307789
2019-03-05,167.64990234375,168.16854926499698,166.82389824280332,167.64990234375,22319900.0,0.0007457931183734,0.3932174677320908,0.4044212783749328,0.202361253299444,0.2578491116791818,0.6078759821365282,0.1342749050277852
2019-03-06,166.698974609375,167.84193490872684,166.43004449842067,167.81312201509544,27194600.0,-0.0056721043142943,0.3314393089156738,0.4281123812811562,0.2404483113550605,0.2466534338459629,0.5762840288272137,0.1770625375893565
2019-03-07,164.6531982421875,166.3340190392156,164.03849865121242,166.2763932424983,39407400.0,-0.0122722792505554,0.326122367422983,0.4753702854731657,0.1985073501748649,0.2435209114070163,0.6379918340353553,0.1184872549344998
2019-03-08,164.40345764160156,164.489896324096,162.64579781958705,162.8090757717184,39303200.0,-0.0015167673829122,0.3817174843561803,0.3516669137201521,0.2666156034450696,0.281689781447855,0.5216386484018354,0.1966715733047081
2019-03-11,167.82273864746094,167.93800488940548,165.05659798587956,165.08541088246736,30518400.0,0.020798108840955,0.4385622418395069,0.3730269926004855,0.1884107711801655,0.3491314261700604,0.523316099253228,0.1275524687963908
2019-03-12,168.74478149414062,169.1769895631768,167.86115187471785,168.26454704952442,33953500.0,0.0054941473015559,0.4244619646725213,0.391349808390822,0.1841882281094658,0.2779514289282236,0.5888370427650454,0.1332115312787641
2019-03-13,170.0126190185547,170.89624877421025,169.37872059218066,169.61883785150863,42426100.0,0.0075133436020247,0.3442189208668708,0.4809834849738784,0.1747975924283239,0.2026425521749289,0.6892206290082707,0.1081368202837672
2019-03-14,169.72447204589844,170.32955750947892,169.67644566800337,170.12786724014973,23751500.0,-0.0016948563837182,0.4015388973323778,0.4051606697185479,0.1933004346948983,0.3138689862382508,0.535486425373106,0.1506445898723692
2019-03-15,171.29965209960938,171.80869949742151,170.27194323440014,170.38719482466888,38192000.0,0.0092808069144263,0.4707245865786001,0.3557960037159101,0.1734794086514982,0.3284457740752194,0.5516043300907041,0.1199498957344199
2019-03-18,171.7076416015625,172.22724706684093,170.88013429360666,171.22653304303626,32935100.0,0.0023817298923403,0.4073238516954636,0.4054885675081297,0.1871875867649056,0.2695808213679261,0.6251236971825773,0.1052954792912216
2019-03-19,172.28492736816406,173.19903042562433,171.55363317638486,172.41000557286546,36893300.0,0.003362027229639,0.4560703846330945,0.3867796436068498,0.1571499716883996,0.3145184079035336,0.5934480246098082,0.0920335631940869
2019-03-20,172.9681396484375,174.02658432545817,171.50558023580416,172.29459061863693,50105000.0,0.0039655951957622,0.3765543248973024,0.4022547838080241,0.2211908928114833,0.2611215355579827,0.5696287954289756,0.1692496691869476
2019-03-21,175.67196655273438,175.9221376897036,172.42928524528617,172.44853369651963,42428500.0,0.0156319360883019,0.4112183960221778,0.4265212489606713,0.1622603541553658,0.2671092649584077,0.6306921903039258,0.1021985462200105
2019-03-22,171.81346130371094,175.38329275355937,171.6306377286633,174.91180114855572,70794500.0,-0.0219642628516096,0.3704249868343276,0.3253367762256742,0.3042382340279039,0.2964565449926467,0.4946019968872644,0.208941458509302
2019-03-25,171.486328125,172.08289801263146,170.24505987731,171.18804318118427,46336500.0,-0.0019040020277146,0.3913500430280879,0.3524477746977137,0.2562021795810679,0.295038999399327,0.5671843535779965,0.1377766480236657
2019-03-26,172.28492736816406,173.86296239141808,171.40930652393567,172.81414956425067,33248100.0,0.0046569266010638,0.451740388919299,0.3708239624424576,0.1774356550641006,0.3364320013250272,0.5311586799976765,0.1324093189824209
2019-03-27,171.1784210205078,172.9296632391377,169.9275505012215,172.54478226124473,37096700.0,-0.0064225371572506,0.3208579329470304,0.4487577153615306,0.2303843567757429,0.1935661067778971,0.695024850589469,0.1114090397943705
2019-03-28,171.57293701171875,172.21762073788307,170.5433722999326,171.6210508054886,30368200.0,0.0023047063342387,0.3387183631264365,0.4201414065803988,0.241140237118226,0.2007888396580329,0.6589583719628135,0.1402527893887265
2019-03-29,172.87191772460938,173.03549286028908,171.84233843958967,172.90078306136067,35205500.0,0.007571011696337,0.4164724184403243,0.4227097285727227,0.1608178559365164,0.2437957495781638,0.6401254640649403,0.1160787868237319
2019-04-01,175.16197204589844,175.37366095543544,173.9399670562491,174.65199822263182,30969500.0,0.0132471158498814,0.4187815670757759,0.3970961939911364,0.184122243617779,0.2566983709384874,0.6482894617306564,0.095012171419975
2019-04-02,175.82586669921875,175.99907335301714,174.91176370194538,175.3543898774188,22645200.0,0.0037901757188847,0.3667024902116604,0.3769151644639363,0.2563823453317146,0.2025816709132359,0.6258346964991777,0.1715836312137839
2019-04-03,176.8362274169922,177.93315413732154,176.28777139796017,176.81697896722775,31633500.0,0.0057463713203349,0.406239982478385,0.4070966095260305,0.1866634072946772,0.2506449742302281,0.6585893616997133,0.0907656637312689
2019-04-04,176.7688751220703,177.52902002131464,175.74891286364212,176.88433645302771,28530800.0,-0.0003808738509392,0.378809102566712,0.3381355583261194,0.2830553350756377,0.2106709252423728,0.6266069540900263,0.1627221224806073
2019-04-05,177.6829833984375,177.78882784896985,177.06716514504902,177.27885404611368,25674700.0,0.0051712060493451,0.4853925829298117,0.3550264093746613,0.1595810103477374,0.2247153639078769,0.610192661035381,0.1650919744842565
2019-04-08,178.13522338867188,178.27955005400142,176.6918980063161,177.39431224802837,22697500.0,0.0025452070962825,0.3411543191478351,0.3749850902315382,0.2838605926683685,0.2239232594508014,0.5578816559260977,0.2181950792047684
2019-04-09,177.50978088378906,178.11598226764497,177.13451685622724,177.52902933404664,25631900.0,-0.0035110546526677,0.3417619427950707,0.3802283301884159,0.2780097252293595,0.2158438003583162,0.6147782145922889,0.1693779834404898
2019-04-10,178.46238708496094,178.5201177554491,177.5482838769441,177.74072433932668,24563000.0,0.0053664997862596,0.3548128212548924,0.4570107594627635,0.1881764217469262,0.2373354256313339,0.647034171141857,0.1156304076304399
2019-04-11,178.0390167236328,178.7606794995268,177.71186645563824,178.7606794995268,20654100.0,-0.0023723226403251,0.2690062855590322,0.536998544197639,0.1939951710989835,0.1377895546562759,0.7514875336972292,0.1107229104023025
2019-04-12,178.80877685546875,178.9242381906757,178.0678656959381,178.82802530542503,24989100.0,0.0043235474223655,0.4153670348747824,0.3692109120779659,0.2154220520178789,0.2696927444144703,0.6436645541074992,0.0866426997163517
2019-04-15,178.83763122558594,179.03970323207545,177.64447699995412,178.81838277680967,21073000.0,0.0001613699876741,0.2689318266759815,0.4956186619196481,0.2354495100780568,0.2221014129936319,0.6678737140251326,0.1100248736078186
2019-04-16,179.4534454345703,179.8479578732101,178.90497477369098,179.49192764899811,27195700.0,0.0034434263346263,0.3903815246411427,0.4074895024117421,0.20212897722025,0.1914137962646517,0.6913807581981478,0.117205442429563
2019-04-17,180.07887268066406,180.8294006285612,179.54966517344545,180.65620864778344,29651600.0,0.0034851782565623,0.3405483162502397,0.4544155251422693,0.2050361591538456,0.2008511641215008,0.6506325269486084,0.1485163068731805
2019-04-18,180.309814453125,180.69469531919253,179.25137004804347,180.377176679932,28580900.0,0.0012824479019839,0.3461176893790284,0.465455110347249,0.1884271990446547,0.2267589279851689,0.6075120790648512,0.1657289950779618
2019-04-22,180.81979370117188,180.88715593002536,179.3860852693246,179.5208097270316,17936000.0,0.0028283499131405,0.352575321785919,0.4513701467434758,0.1960545296916464,0.2520278927769511,0.6131604617125413,0.1348116476533005
2019-04-23,183.1195373535156,183.34084317959167,181.02191108403807,181.2816991346312,33665600.0,0.0127184286922943,0.3551078930055414,0.5189844303056983,0.1259076806516795,0.2170620309116862,0.657871848737985,0.125066119743976
2019-04-24,182.5421600341797,183.50437685761537,182.48441469167216,183.273439534376,24977100.0,-0.0031530077439048,0.342321312214072,0.4821219917835935,0.1755566955552274,0.1887393428060699,0.6760686037848026,0.135192051898714
2019-04-25,183.2831115722656,183.99515752149844,182.29202912046213,183.9085615050732,29517500.0,0.0040590707261662,0.2739063563570148,0.5095993113503945,0.2164943357703317,0.2171263138687422,0.6216180183584146,0.1612556655567738
2019-04-26,183.4467163085937,183.48521322139297,181.464551085274,182.99447301796016,26359500.0,0.0008926339962513,0.2443691537600372,0.6453443089240642,0.1102865404630579,0.1384618542308723,0.7711864070767869,0.0903517418931218
2019-04-29,183.8026733398437,184.09134134157063,183.14835822377844,183.44664310873264,21716200.0,0.0019403837714446,0.3057847619493415,0.5042527406548827,0.1899625006318892,0.1870431843732019,0.7046588664881867,0.1082979443493486
2019-04-30,182.3785858154297,182.6768853892488,181.0988502514575,182.3208551502598,31495300.0,-0.007747915188268,0.3184123598120469,0.519462283407671,0.1621253607056278,0.2309247114950756,0.6578808847716419,0.1111943999860724
2019-05-01,181.79161071777344,184.09132293617245,181.6665325192665,183.5717176485611,34797100.0,-0.0032184430810877,0.267592293221364,0.5745892452204168,0.1578184595112044,0.1870895025646199,0.7061271918304666,0.1067833070118587
2019-05-02,181.002670288086,182.6769334296348,179.80951572582796,181.73395004299127,44110100.0,-0.0043398065871822,0.24399972887183,0.6249656587876775,0.1310346118756984,0.1877371836859374,0.7255268948462769,0.0867359182526735
2019-05-03,183.8892974853516,184.0240072824768,182.1765523437875,182.50370261076787,30386200.0,0.0159479812793437,0.2707999951665463,0.6138714783684351,0.1153285252405887,0.1319258894467724,0.7854021291114176,0.0826719847698423
2019-05-06,182.7634735107422,183.01364460978544,179.70361624822013,179.98266736086856,38371800.0,-0.0061222919985274,0.3427761261090158,0.4131964398835255,0.2440274321655423,0.2240657450096999,0.6444441663122193,0.1314900863052309
2019-05-07,179.20330810546875,181.54148848201544,177.5386620430513,180.7717119080197,58818100.0,-0.0194796330846939,0.3348040644370258,0.3960033397348256,0.2691925871414782,0.1859227994679213,0.614273381447186,0.1998038232788199
2019-05-08,178.75106811523438,180.0981661321153,177.97167464244848,178.61635831354627,37165300.0,-0.0025236140728396,0.3109743195842068,0.5180317534246093,0.1709939290287113,0.1979244988967164,0.7064775765237828,0.0955979289144029
2019-05-09,177.78883361816406,178.40465189153568,175.2100845043627,176.7592544130068,55351700.0,-0.005383097887001,0.2818479818372393,0.5286506960891928,0.1895013233824577,0.2416391053176879,0.6161634323848759,0.1421974692864047
2019-05-10,178.01011657714844,178.86648898312092,174.19011452250638,177.15374417117596,58526400.0,0.0012446392412901,0.2676048549305653,0.5239642407551828,0.2084309060015453,0.1762666451852546,0.6931672524560913,0.1305661029392115
2019-05-13,171.8326873779297,174.4114214965928,171.33233050331447,173.47806997456195,67185800.0,-0.0347026861057163,0.2623750224778735,0.4367074272948412,0.3009175525651623,0.2363156091727569,0.5686409976589114,0.1950433887536043
2019-05-14,173.7186737060547,174.7675015333567,172.10215597964674,172.73722280742194,43360600.0,0.0109757133925103,0.404686110549917,0.4032958361443852,0.1920180576034717,0.2750750177393833,0.6187520863916223,0.1061729008614175
2019-05-15,176.1723175048828,176.61494381145735,172.53513820271388,172.57363510707714,40944500.0,0.0141242374609644,0.4252800551021444,0.3858453837520904,0.1888745628269664,0.2181832464376737,0.586722047302588,0.1950947062614852
2019-05-16,177.9427490234375,179.03969029042605,176.03756383570726,176.24925271015098,39281200.0,0.0100494308278915,0.4569823816829033,0.4199732647245366,0.123044351679745,0.1920328051023971,0.6710427999649465,0.1369244004704586
2019-05-17,176.1241912841797,178.56823065938852,175.9702477243939,176.1819366366487,44702300.0,-0.0102199035883068,0.3117075829742564,0.3585196890060801,0.3297727229258459,0.2044179868286616,0.624024942026872,0.1715570673798918
2019-05-20,173.1509246826172,174.33444733441425,172.5639717983128,173.67053002007452,38608300.0,-0.0168816480001039,0.3665525745183424,0.3612146241225837,0.2722327931539802,0.2708203897464924,0.6241743171336144,0.105005282336193
2019-05-21,174.9599151611328,175.44102365092894,174.08429418596003,174.64238179599545,31613800.0,0.0104474780127883,0.3715584836212819,0.4259110167631721,0.2025304963441777,0.2424609375009339,0.6249366945056087,0.1326023608634153
2019-05-22,174.18052673339844,175.19085752729,173.92072403045114,173.98808626843487,24332600.0,-0.0044546685280258,0.2712397568138021,0.4724118396269631,0.2563484074697099,0.2061869041312938,0.6236279204651738,0.1701851716271614
2019-05-23,171.51519775390625,172.25610903055417,170.44713618761506,172.17912990082615,45351300.0,-0.0153021065527706,0.2143837776369888,0.5689081211673527,0.2167081047743503,0.156853854699595,0.6679786730785893,0.1751674709735109
2019-05-24,171.4285888671875,173.05473799020749,171.21689994689694,172.43891968088946,25903300.0,-0.0005049633376689,0.3919509134020623,0.4302866638507291,0.1777624235885953,0.1928846426884917,0.6522544553531324,0.1548609002253078
2019-05-28,170.78387451171875,172.87188332069977,170.76462606362628,171.90966646777227,24763800.0,-0.0037608333576626,0.3173954026937638,0.5022260410110242,0.1803785586799703,0.1863977067137895,0.6918820310949585,0.1217202582689761
2019-05-29,169.37901306152344,170.31236448213647,168.474526968784,169.72541167826913,42178800.0,-0.0082259607601238,0.2696952090263459,0.4571276587291292,0.2731771293977868,0.2119909048438362,0.6376819046434602,0.1503271844023144
2019-05-30,170.09107971191406,170.57218814547429,169.12886284479362,169.83127704675755,30354800.0,0.0042039839382697,0.2500152604373618,0.5626215306138305,0.1873632124073267,0.2038436322946868,0.6858952266982464,0.1102611399726898
2019-05-31,167.3776397705078,168.6670069925377,167.30066065067928,168.0896856172224,45446200.0,-0.0159528644653326,0.2572016120527421,0.4076070380355713,0.3351913462567437,0.1854920551967914,0.6500508050377678,0.1644571386518953
2019-06-03,163.69235229492188,167.37764518825475,162.87447664951878,166.92540202103987,75842300.0,-0.0220178004698766,0.2408930629683316,0.4567512453932305,0.3023556960173907,0.2108907808906039,0.5772358686062379,0.2118733542755373
2019-06-04,168.30136108398438,168.35909174867837,164.8951050443914,165.5301717205548,47797800.0,0.0281565309829412,0.3151938952934584,0.4425111304749259,0.2422949730909353,0.222901630871775,0.6057437882399,0.1713545828490295
2019-06-05,169.55227661132812,169.9371575669806,167.7914176087968,169.90829222942003,34412700.0,0.0074325930538348,0.3332919123110303,0.3709833003468766,0.2957247900776405,0.214812108577665,0.5853831159540958,0.1998047735066962
2019-06-06,170.8993377685547,171.31308397250612,169.09036536626766,169.8408933454582,29913200.0,0.0079448131523145,0.2271839067385971,0.5978330231647511,0.1749830698411008,0.1417413603460269,0.7140964980228628,0.1441621387788471
2019-06-07,174.19972229003906,174.90215112235816,171.59212299491057,171.81342874695991,45888300.0,0.019311862553581,0.4483028642770246,0.3512219566690937,0.2004751861955171,0.1556311199209851,0.6354230427641547,0.2089458322211261
2019-06-10,176.2300262451172,177.86580678481772,175.32555465689356,175.3640368742001,41385300.0,0.0116550355441882,0.3970812365349587,0.3333654592848817,0.2695533099400059,0.2612684826924084,0.5498983454980256,0.1888331742437833
2019-06-11,176.4706268310547,178.3950612116868,175.87405687138488,178.0679108907239,41260300.0,0.0013652644277704,0.2833276314683234,0.5051860828203965,0.2114862860886176,0.1650543050726214,0.7071770862724104,0.127768610351567
2019-06-12,175.45065307617188,176.35513945080305,175.1235028034699,175.98949227409676,27758100.0,-0.0057798500135622,0.2632411704254689,0.4562446036804979,0.2805142288072025,0.1654498797016588,0.6715744423483166,0.1629756836971963
2019-06-13,176.4897918701172,176.9227864646559,175.83549153743866,176.18189014952205,23715800.0,0.0059226841036275,0.2364744534670191,0.5971868848267747,0.1663386662981496,0.1810087193290005,0.747651296234089,0.0713399814003139
2019-06-14,175.73928833007812,176.1915314329946,175.06573945837198,175.58533010732694,22844100.0,-0.0042523906458644,0.3200875218342757,0.3927951939017274,0.2871172848685587,0.1873561244792372,0.6671557388888995,0.1454881318641225
2019-06-17,176.79776000976562,177.28848540287677,175.93175588500495,176.12419635197406,20379500.0,0.0060229655516725,0.367464444105268,0.4325744760338121,0.1999610862822088,0.227420279451264,0.6644193262016196,0.1081603965766097
2019-06-18,179.3668670654297,180.6273689340645,178.4238838732508,178.88575858535435,48177300.0,0.0145313326114659,0.4514459664656733,0.3471265789902993,0.2014274547268003,0.2348100683472567,0.6199860507118256,0.1452038771840452
2019-06-19,180.04042053222656,180.44454990378884,178.55861283649818,179.60742582571453,31672900.0,0.0037551721665025,0.4186232480605513,0.3200537616348499,0.2613229875861055,0.2338172674975891,0.6061776667608092,0.1600050631008168
2019-06-20,181.7146911621093,182.59029749690512,180.08854203964117,182.55181527607743,40922000.0,0.0092994152364973,0.4472954604523491,0.4362681739649231,0.1164363718856406,0.2308127646820665,0.6359223457869824,0.1332648929331102
2019-06-21,181.4452362060547,182.5998934753096,181.06034066146057,181.50296686717783,39980400.0,-0.0014828462923467,0.4364812951797572,0.3331149724554899,0.2304037289939655,0.2216325500608125,0.6561078754776144,0.1222595750216986
2019-06-24,181.45103454589844,181.99106502194203,181.3545942260077,181.80783724298576,19375200.0,3.1956418173217926e-05,0.2644311823764692,0.583030719180214,0.1525380994886334,0.140063215008345,0.7912149899175095,0.0687217959320281
2019-06-25,178.33616638183594,181.4317177476691,178.06615118219796,181.3256392967596,33921100.0,-0.0171664392647735,0.207827314373905,0.6226538291844707,0.1695188543771868,0.1280254148401778,0.783083878287491,0.0888907092042163
2019-06-26,179.16555786132812,180.6506566289308,178.87626628362696,179.52237533170836,22595700.0,0.0046507194604394,0.2973629163869873,0.5522214360894672,0.1504156524076564,0.1436557206311911,0.757907197207473,0.0984370853941081
2019-06-27,179.8502197265625,180.27453359126565,179.35840940959852,179.81165242737444,19709200.0,0.0038213921995224,0.2708471312717968,0.600050932981346,0.1291019327991268,0.1839452538594093,0.7355585843214425,0.0804961614603147
2019-06-28,180.08164978027344,180.47701973790905,179.43554090127455,180.28415383167024,21179200.0,0.001286793277555,0.3544000506415233,0.4739509930613081,0.1716489587642718,0.2415297824626204,0.6832715318215534,0.0751986815242391
2019-07-01,182.51182556152344,183.7751291531385,181.66321245036795,183.53404304030585,31025600.0,0.0134948551627285,0.4389113247460928,0.4388946370344247,0.1221940360524068,0.2167781214042693,0.7210702228555668,0.0621516606031514
2019-07-02,183.23504638671875,183.25433739192,181.93319047278567,182.4539298954137,18035800.0,0.003962597069917,0.4361366940405725,0.3700482391609822,0.1938150719429021,0.2064471553199577,0.6695587589932702,0.1239940894496268
2019-07-03,184.6140899658203,184.6140899658203,183.50508510296177,183.69796575022585,15792100.0,0.0075260907031458,0.4317327480911899,0.367930843835646,0.2003364162494204,0.2836157118764092,0.6146123568099459,0.1017719294033868
2019-07-05,184.23800659179688,184.57551831400465,182.63719130387847,183.3508114805324,21415600.0,-0.0020371325617295,0.4350871201425,0.3181547007163202,0.2467581879202017,0.2541889625832361,0.6228416648634824,0.1229693790309043
